Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S1WT,2001.07,82121,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2001.08,82879,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2001.09,83555,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2001.10,84165,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2001.11,84743,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2001.12,85350,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.01,85950,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.02,86486,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.03,86935,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.04,87263,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.05,87489,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.06,87605,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.07,87633,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.08,87658,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.09,87684,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.10,87590,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.11,87321,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2002.12,87007,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.01,86814,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.02,86839,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.03,87140,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.04,87647,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.05,88187,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.06,88584,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.07,88789,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.08,88814,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.09,88717,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.10,88598,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.11,88534,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2003.12,88499,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.01,88478,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.02,88521,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.03,88593,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.04,88661,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.05,88707,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.06,88675,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.07,88560,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.08,88388,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.09,88342,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.10,88626,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.11,89234,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2004.12,89984,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.01,90627,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.02,90926,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.03,90805,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.04,90400,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.05,89890,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.06,89481,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.07,89280,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.08,89267,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.09,89266,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.10,89086,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.11,88683,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2005.12,88140,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.01,87616,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.02,87277,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.03,87219,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.04,87465,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.05,87928,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.06,88484,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.07,88943,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.08,89176,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.09,89182,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.10,89017,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.11,88790,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2006.12,88626,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.01,88596,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.02,88640,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.03,88696,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.04,88733,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.05,88794,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.06,88956,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.07,89199,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.08,89506,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.09,89823,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.10,90104,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.11,90290,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2007.12,90382,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.01,90424,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.02,90523,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.03,90702,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.04,90873,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.05,91032,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.06,91184,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.07,91373,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.08,91620,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.09,91876,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.10,92096,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.11,92278,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2008.12,92362,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.01,92279,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.02,92088,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.03,91874,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.04,91680,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.05,91442,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.06,91071,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.07,90603,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.08,90081,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.09,89613,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.10,89337,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.11,89357,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2009.12,89636,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.01,90044,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.02,90382,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.03,90543,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.04,90564,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.05,90503,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.06,90465,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.07,90582,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.08,90881,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.09,91324,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.10,91799,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.11,92210,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
MEIM.S1WT,2010.12,92516,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Primary industries,Trend,,
